id	node1	label	node2	node2;kgtk:data_type	node2;kgtk:number	node2;kgtk:low_tolerance	node2;kgtk:high_tolerance	node2;kgtk:units_node	node2;kgtk:date_and_time	node2;kgtk:precision	node2;kgtk:calendar	node2;kgtk:truth	node2;kgtk:symbol	node2;kgtk:latitude	node2;kgtk:longitude	node2;kgtk:globe	node2;kgtk:text	node2;kgtk:language
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;I168	BARO nr.Masha	P2225		quantity	117.67733333333332			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;I168-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;I168	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;I168-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;I168	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;I168-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;I168	P585		date_and_times					"2018-07-29T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;I169	BARO nr.Masha	P2225		quantity	115.97699999999999			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;I169-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;I169	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;I169-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;I169	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;I169-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;I169	P585		date_and_times					"2018-07-30T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;I170	BARO nr.Masha	P2225		quantity	116.45566666666667			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;I170-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;I170	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;I170-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;I170	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;I170-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;I170	P585		date_and_times					"2018-07-31T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J11	BARO nr.Masha	P2225		quantity	93.996			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J11-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J11	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J11-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J11	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J11-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J11	P585		date_and_times					"2015-08-01T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J12	BARO nr.Masha	P2225		quantity	93.996			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J12-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J12	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J12-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J12	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J12-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J12	P585		date_and_times					"2015-08-02T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J13	BARO nr.Masha	P2225		quantity	93.996			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J13-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J13	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J13-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J13	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J13-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J13	P585		date_and_times					"2015-08-03T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J14	BARO nr.Masha	P2225		quantity	93.996			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J14-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J14	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J14-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J14	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J14-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J14	P585		date_and_times					"2015-08-04T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J15	BARO nr.Masha	P2225		quantity	95.439			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J15-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J15	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J15-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J15	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J15-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J15	P585		date_and_times					"2015-08-05T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J16	BARO nr.Masha	P2225		quantity	95.439			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J16-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J16	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J16-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J16	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J16-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J16	P585		date_and_times					"2015-08-06T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J17	BARO nr.Masha	P2225		quantity	95.439			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J17-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J17	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J17-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J17	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J17-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J17	P585		date_and_times					"2015-08-07T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J18	BARO nr.Masha	P2225		quantity	96.89			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J18-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J18	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J18-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J18	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J18-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J18	P585		date_and_times					"2015-08-08T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J19	BARO nr.Masha	P2225		quantity	98.347			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J19-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J19	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J19-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J19	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J19-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J19	P585		date_and_times					"2015-08-09T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J20	BARO nr.Masha	P2225		quantity	98.347			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J20-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J20	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J20-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J20	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J20-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J20	P585		date_and_times					"2015-08-10T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J21	BARO nr.Masha	P2225		quantity	98.347			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J21-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J21	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J21-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J21	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J21-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J21	P585		date_and_times					"2015-08-11T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J22	BARO nr.Masha	P2225		quantity	98.347			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J22-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J22	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J22-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J22	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J22-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J22	P585		date_and_times					"2015-08-12T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J23	BARO nr.Masha	P2225		quantity	98.347			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J23-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J23	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J23-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J23	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J23-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J23	P585		date_and_times					"2015-08-13T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J24	BARO nr.Masha	P2225		quantity	96.89			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J24-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J24	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J24-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J24	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J24-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J24	P585		date_and_times					"2015-08-14T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J25	BARO nr.Masha	P2225		quantity	96.89			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J25-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J25	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J25-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J25	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J25-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J25	P585		date_and_times					"2015-08-15T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J26	BARO nr.Masha	P2225		quantity	95.439			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J26-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J26	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J26-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J26	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J26-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J26	P585		date_and_times					"2015-08-16T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J27	BARO nr.Masha	P2225		quantity	95.439			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J27-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J27	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J27-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J27	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J27-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J27	P585		date_and_times					"2015-08-17T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J28	BARO nr.Masha	P2225		quantity	92.56			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J28-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J28	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J28-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J28	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J28-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J28	P585		date_and_times					"2015-08-18T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J29	BARO nr.Masha	P2225		quantity	92.56			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J29-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J29	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J29-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J29	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J29-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J29	P585		date_and_times					"2015-08-19T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J30	BARO nr.Masha	P2225		quantity	91.131			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J30-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J30	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J30-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J30	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J30-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J30	P585		date_and_times					"2015-08-20T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J31	BARO nr.Masha	P2225		quantity	91.131			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J31-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J31	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J31-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J31	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J31-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J31	P585		date_and_times					"2015-08-21T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J32	BARO nr.Masha	P2225		quantity	91.131			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J32-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J32	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J32-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J32	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J32-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J32	P585		date_and_times					"2015-08-22T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J33	BARO nr.Masha	P2225		quantity	91.131			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J33-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J33	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J33-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J33	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J33-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J33	P585		date_and_times					"2015-08-23T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J34	BARO nr.Masha	P2225		quantity	91.131			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J34-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J34	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J34-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J34	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J34-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J34	P585		date_and_times					"2015-08-24T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J35	BARO nr.Masha	P2225		quantity	91.131			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J35-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J35	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J35-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J35	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J35-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J35	P585		date_and_times					"2015-08-25T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J36	BARO nr.Masha	P2225		quantity	92.56			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J36-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J36	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J36-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J36	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J36-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J36	P585		date_and_times					"2015-08-26T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J37	BARO nr.Masha	P2225		quantity	92.56			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J37-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J37	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J37-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J37	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J37-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J37	P585		date_and_times					"2015-08-27T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J38	BARO nr.Masha	P2225		quantity	92.56			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J38-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J38	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J38-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J38	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J38-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J38	P585		date_and_times					"2015-08-28T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J39	BARO nr.Masha	P2225		quantity	95.439			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J39-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J39	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J39-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J39	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J39-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J39	P585		date_and_times					"2015-08-29T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J40	BARO nr.Masha	P2225		quantity	95.439			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J40-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J40	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J40-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J40	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J40-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J40	P585		date_and_times					"2015-08-30T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J41	BARO nr.Masha	P2225		quantity	95.439			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J41-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J41	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J41-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J41	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J41-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J41	P585		date_and_times					"2015-08-31T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J54	BARO nr.Masha	P2225		quantity	151.97			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J54-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J54	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J54-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J54	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J54-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;J54	P585		date_and_times					"2016-08-01T00:00:00"		Q1985727							
